design,draw,tau,tau_D
A_boundary_relabeling,4765,0.005958507029831824,0.7114836482936826
A_boundary_relabeling,4766,0.00996153846143941,0.7565366902045487
A_boundary_relabeling,4767,0.006839923383874796,0.6606965440919083
A_boundary_relabeling,4768,-0.002265111413095723,0.8739047499242393
A_boundary_relabeling,4769,-0.005386726490660337,0.7780646038115988
A_boundary_relabeling,4770,-0.0013836950590527502,0.8231176457224648
A_boundary_relabeling,4771,-0.004505310136617363,0.7272774996098246
A_boundary_relabeling,4772,6.427429864536693e-4,0.8471741573902132
A_boundary_relabeling,4773,-0.002478872091110944,0.7513340112775728
A_boundary_relabeling,4774,0.0015241593404966428,0.7963870531884388
A_boundary_relabeling,4775,-0.0015974557370679711,0.7005469070757985
A_boundary_relabeling,4776,0.003342811422992129,0.8324116844755952
A_boundary_relabeling,4777,2.21196345427515e-4,0.736571538362955
A_boundary_relabeling,4778,0.004224227777035103,0.781624580273821
A_boundary_relabeling,4779,0.0011026126994704883,0.6857844341611806
A_boundary_relabeling,4780,0.006250665822541523,0.8056810919415693
A_boundary_relabeling,4781,0.0031290507449769074,0.709840945828929
A_boundary_relabeling,4782,0.007132082176584494,0.7548939877397949
A_boundary_relabeling,4783,0.004010467099019881,0.6590538416271545
A_boundary_relabeling,4784,-0.002122224102236063,0.8637611074823125
A_boundary_relabeling,4785,-0.005243839179800677,0.7679209613696721
A_boundary_relabeling,4786,-0.0012408077481930902,0.8129740032805383
A_boundary_relabeling,4787,-0.004362422825757703,0.7171338571678979
A_boundary_relabeling,4788,7.856302973133297e-4,0.8370305149482865
A_boundary_relabeling,4789,-0.002335984780251284,0.7411903688356462
A_boundary_relabeling,4790,0.001667046651356303,0.7862434107465122
A_boundary_relabeling,4791,-0.001454568426208311,0.6904032646338718
A_boundary_relabeling,4792,0.003485698733851789,0.8222680420336687
A_boundary_relabeling,4793,3.6408365628717496e-4,0.7264278959210283
A_boundary_relabeling,4794,0.004367115087894762,0.7714809378318942
A_boundary_relabeling,4795,0.0012455000103301487,0.6756407917192538
A_boundary_relabeling,4796,0.006393553133401182,0.7955374494996427
A_boundary_relabeling,4797,0.003271938055836567,0.6996973033870022
A_boundary_relabeling,4798,0.0072749694874441545,0.7447503452978682
A_boundary_relabeling,4799,0.0041533544098795415,0.6489101991852279
A_boundary_relabeling,4800,-0.001012618770871111,0.8213715005492005
A_boundary_relabeling,4801,-0.004134233848435724,0.7255313544365601
A_boundary_relabeling,4802,-1.3120241682813797e-4,0.770584396347426
A_boundary_relabeling,4803,-0.003252817494392752,0.6747442502347858
A_boundary_relabeling,4804,0.0018952356286782812,0.7946409080151744
A_boundary_relabeling,4805,-0.0012263794488863327,0.698800761902534
A_boundary_relabeling,4806,0.002776651982721255,0.7438538038134002
A_boundary_relabeling,4807,-3.4496309484335924e-4,0.6480136577007597
A_boundary_relabeling,4808,0.0045953040652167414,0.7798784351005567
A_boundary_relabeling,4809,0.001473688987652127,0.6840382889879162
A_boundary_relabeling,4810,0.005476720419259715,0.7290913308987822
A_boundary_relabeling,4811,0.0023551053416951003,0.6332511847861418
A_boundary_relabeling,4812,0.007503158464766134,0.7531478425665306
A_boundary_relabeling,4813,0.00438154338720152,0.6573076964538902
A_boundary_relabeling,4814,0.008384574818809108,0.7023607383647561
A_boundary_relabeling,4815,0.005262959741244494,0.6065205922521157
A_boundary_relabeling,4816,-8.697314600114509e-4,0.8112278581072737
A_boundary_relabeling,4817,-0.003991346537576064,0.7153877119946334
A_boundary_relabeling,4818,1.1684894031522146e-5,0.7604407539054995
A_boundary_relabeling,4819,-0.003109930183533092,0.6646006077928591
A_boundary_relabeling,4820,0.0020381229395379417,0.7844972655732477
A_boundary_relabeling,4821,-0.0010834921380266727,0.6886571194606074
A_boundary_relabeling,4822,0.002919539293580915,0.7337101613714734
A_boundary_relabeling,4823,-2.0207578398369924e-4,0.637870015258833
A_boundary_relabeling,4824,0.004738191376076402,0.7697347926586299
A_boundary_relabeling,4825,0.0016165762985117873,0.6738946465459895
A_boundary_relabeling,4826,0.005619607730119374,0.7189476884568555
A_boundary_relabeling,4827,0.002497992652554761,0.6231075423442152
A_boundary_relabeling,4828,0.007646045775625793,0.7430042001246039
A_boundary_relabeling,4829,0.0045244306980611795,0.6471640540119635
A_boundary_relabeling,4830,0.008527462129668768,0.6922170959228294
A_boundary_relabeling,4831,0.0054058470521041535,0.5963769498101891
A_boundary_relabeling,4832,-0.003699187744866366,0.80958515564252
A_boundary_relabeling,4833,-0.006820802822430978,0.7137450095298796
A_boundary_relabeling,4834,-0.0028177713908233938,0.7587980514407456
A_boundary_relabeling,4835,-0.005939386468388006,0.6629579053281053
A_boundary_relabeling,4836,-7.913333453169741e-4,0.782854563108494
A_boundary_relabeling,4837,-0.003912948422881587,0.6870144169958535
A_boundary_relabeling,4838,9.008300872599983e-5,0.7320674589067196
A_boundary_relabeling,4839,-0.003031532068838614,0.6362273127940793
A_boundary_relabeling,4840,0.001908735091221486,0.7680920901938761
A_boundary_relabeling,4841,-0.0012128799863431279,0.6722519440812358
A_boundary_relabeling,4842,0.0027901514452644592,0.7173049859921018
A_boundary_relabeling,4843,-3.314636323001548e-4,0.6214648398794614
A_boundary_relabeling,4844,0.004816589490770878,0.74136149765985
A_boundary_relabeling,4845,0.001694974413206265,0.6455213515472097
A_boundary_relabeling,4846,0.005698005844813852,0.6905743934580758
A_boundary_relabeling,4847,0.002576390767249238,0.5947342473454353
A_boundary_relabeling,4848,-0.003556300434006706,0.7994415132005933
A_boundary_relabeling,4849,-0.006677915511571319,0.7036013670879531
A_boundary_relabeling,4850,-0.0026748840799637338,0.748654408998819
A_boundary_relabeling,4851,-0.0057964991575283455,0.6528142628861786
A_boundary_relabeling,4852,-6.484460344573132e-4,0.7727109206665672
A_boundary_relabeling,4853,-0.003770061112021927,0.676870774553927
A_boundary_relabeling,4854,2.3297031958566006e-4,0.721923816464793
A_boundary_relabeling,4855,-0.002888644757978954,0.6260836703521526
A_boundary_relabeling,4856,0.002051622402081146,0.7579484477519494
A_boundary_relabeling,4857,-0.0010699926754834678,0.662108301639309
A_boundary_relabeling,4858,0.0029330387561241193,0.7071613435501751
A_boundary_relabeling,4859,-1.885763214404943e-4,0.6113211974375348
A_boundary_relabeling,4860,0.004959476801630539,0.7312178552179234
A_boundary_relabeling,4861,0.001837861724065925,0.635377709105283
A_boundary_relabeling,4862,0.005840893155673512,0.680430751016149
A_boundary_relabeling,4863,0.002719278078108898,0.5845906049035087
A_boundary_relabeling,4864,-0.0015629070537501143,0.8830260284610536
A_boundary_relabeling,4865,-0.004684522131314727,0.7871858823484132
A_boundary_relabeling,4866,-6.814906997071412e-4,0.8322389242592794
A_boundary_relabeling,4867,-0.0038031057772717554,0.736398778146639
A_boundary_relabeling,4868,0.0013449473457992774,0.8562954359270276
A_boundary_relabeling,4869,-0.001776667731765336,0.7604552898143874
A_boundary_relabeling,4870,0.0022263636998422517,0.8055083317252533
A_boundary_relabeling,4871,-8.95251377722363e-4,0.7096681856126129
A_boundary_relabeling,4872,0.004045015782337738,0.8415329630124098
A_boundary_relabeling,4873,9.234007047731234e-4,0.7456928168997694
A_boundary_relabeling,4874,0.00492643213638071,0.7907458588106354
A_boundary_relabeling,4875,0.0018048170588160963,0.6949057126979951
A_boundary_relabeling,4876,0.006952870181887129,0.8148023704783838
A_boundary_relabeling,4877,0.003831255104322517,0.7189622243657434
A_boundary_relabeling,4878,0.007834286535930103,0.7640152662766094
A_boundary_relabeling,4879,0.0047126714583654895,0.6681751201639691
A_boundary_relabeling,4880,-0.0014200197428904542,0.8728823860191269
A_boundary_relabeling,4881,-0.004541634820455068,0.7770422399064867
A_boundary_relabeling,4882,-5.386033888474811e-4,0.8220952818173527
A_boundary_relabeling,4883,-0.0036602184664120954,0.7262551357047122
A_boundary_relabeling,4884,0.0014878346566589379,0.846151793485101
A_boundary_relabeling,4885,-0.001633780420905676,0.7503116473724606
A_boundary_relabeling,4886,0.0023692510107019117,0.7953646892833266
A_boundary_relabeling,4887,-7.523640668627029e-4,0.6995245431706862
A_boundary_relabeling,4888,0.0041879030931973975,0.8313893205704831
A_boundary_relabeling,4889,0.0010662880156327836,0.7355491744578427
A_boundary_relabeling,4890,0.005069319447240371,0.7806022163687087
A_boundary_relabeling,4891,0.0019477043696757574,0.6847620702560684
A_boundary_relabeling,4892,0.00709575749274679,0.804658728036457
A_boundary_relabeling,4893,0.003974142415182177,0.7088185819238166
A_boundary_relabeling,4894,0.007977173846789764,0.7538716238346828
A_boundary_relabeling,4895,0.004855558769225149,0.6580314777220423
A_boundary_relabeling,4896,-0.00424947602774537,0.8712396835543733
A_boundary_relabeling,4897,-0.007371091105309984,0.7753995374417328
A_boundary_relabeling,4898,-0.0033680596737023965,0.8204525793525989
A_boundary_relabeling,4899,-0.0064896747512670095,0.7246124332399586
A_boundary_relabeling,4900,-0.001341621628195977,0.8445090910203472
A_boundary_relabeling,4901,-0.00446323670576059,0.7486689449077069
A_boundary_relabeling,4902,-4.6020527415300394e-4,0.7937219868185728
A_boundary_relabeling,4903,-0.003581820351717618,0.6978818407059325
A_boundary_relabeling,4904,0.0013584468083424825,0.82974661810572925
A_boundary_relabeling,4905,-0.001763168269222131,0.733906471993089
A_boundary_relabeling,4906,0.0022398631623854557,0.778959513903955
A_boundary_relabeling,4907,-8.81751915179158e-4,0.6831193677913145
A_boundary_relabeling,4908,0.004266301207891876,0.8030160255717034
A_boundary_relabeling,4909,0.0011446861303272611,0.707175879459063
A_boundary_relabeling,4910,0.005147717561934847,0.7522289213699289
A_boundary_relabeling,4911,0.0020261024843702346,0.6563887752572886
A_boundary_relabeling,4912,-0.00410658871688571,0.8610960411124465
A_boundary_relabeling,4913,-0.007228203794450322,0.7652558949998062
A_boundary_relabeling,4914,-0.0032251723628427364,0.8103089369106723
A_boundary_relabeling,4915,-0.00634678744040735,0.7144687907980319
A_boundary_relabeling,4916,-0.001198734317336317,0.8343654485784205
A_boundary_relabeling,4917,-0.004320349394900931,0.7385253024657802
A_boundary_relabeling,4918,-3.173179632933435e-4,0.7835783443766462
A_boundary_relabeling,4919,-0.003438933040857958,0.6877381982640058
A_boundary_relabeling,4920,0.0015013341192021425,0.8196029756638027
A_boundary_relabeling,4921,-0.001620280958362471,0.7237628295511623
A_boundary_relabeling,4922,0.0023827504732451157,0.7688158714620282
A_boundary_relabeling,4923,-7.38864604319498e-4,0.6729757253493879
A_boundary_relabeling,4924,0.004409188518751535,0.7928723831297767
A_boundary_relabeling,4925,0.0012875734411869212,0.6970322370171362
A_boundary_relabeling,4926,0.005290604872794508,0.7420852789280022
A_boundary_relabeling,4927,0.002168989795229895,0.6462451328153619
A_boundary_relabeling,4928,-0.002996983385520757,0.8187064341793345
A_boundary_relabeling,4929,-0.006118598463085371,0.7228662880666942
A_boundary_relabeling,4930,-0.002115567031477784,0.7679193299775601
A_boundary_relabeling,4931,-0.005237182109042398,0.6720791838649198
A_boundary_relabeling,4932,-8.912898597136505e-5,0.7919758416453084
A_boundary_relabeling,4933,-0.0032107440635359787,0.6961356955326681
A_boundary_relabeling,4934,7.922873680716086e-4,0.7411887374435342
A_boundary_relabeling,4935,-0.002329327709493005,0.6453485913308937
A_boundary_relabeling,4936,0.002610939450567095,0.7772133687306905
A_boundary_relabeling,4937,-5.106756269975196e-4,0.6813732226180502
A_boundary_relabeling,4938,0.003492355804610068,0.7264262645289162
A_boundary_relabeling,4939,3.707407270454539e-4,0.6305861184162759
A_boundary_relabeling,4940,0.005518793850116487,0.7504827761966646
A_boundary_relabeling,4941,0.0023971787725518734,0.6546426300840242
A_boundary_relabeling,4942,0.006400210204159461,0.6996956719948901
A_boundary_relabeling,4943,0.003278595126594847,0.6038555258822498
A_boundary_relabeling,4944,-0.002854096074661097,0.8085627917374077
A_boundary_relabeling,4945,-0.00597571115222571,0.7127226456247674
A_boundary_relabeling,4946,-0.001972679720618124,0.7577756875356335
A_boundary_relabeling,4947,-0.005094294798182739,0.6619355414229932
A_boundary_relabeling,4948,5.3758324888295414e-5,0.7818321992033818
A_boundary_relabeling,4949,-0.0030678567526763187,0.6859920530907414
A_boundary_relabeling,4950,9.351746789312686e-4,0.7310450950016074
A_boundary_relabeling,4951,-0.002186440398633345,0.6352049488889671
A_boundary_relabeling,4952,0.002753826761426755,0.7670697262887639
A_boundary_relabeling,4953,-3.677883161378592e-4,0.6712295801761236
A_boundary_relabeling,4954,0.003635243115469728,0.7162826220869896
A_boundary_relabeling,4955,5.136280379051143e-4,0.6204424759743492
A_boundary_relabeling,4956,0.0056616811609761465,0.7403391337547379
A_boundary_relabeling,4957,0.0025400660834115334,0.6444989876420976
A_boundary_relabeling,4958,0.0065430975150191206,0.6895520295529635
A_boundary_relabeling,4959,0.003421482437454507,0.5937118834403231
A_boundary_relabeling,4960,-0.005683552359516012,0.806920089272654
A_boundary_relabeling,4961,-0.008805167437080626,0.7110799431600137
A_boundary_relabeling,4962,-0.00480213600547304,0.7561329850708797
A_boundary_relabeling,4963,-0.007923751083037655,0.6602928389582393
A_boundary_relabeling,4964,-0.00277569795996662,0.7801894967386279
A_boundary_relabeling,4965,-0.005897313037531233,0.6843493506259876
A_boundary_relabeling,4966,-0.001894281605923646,0.7294023925368537
A_boundary_relabeling,4967,-0.0050158966834882605,0.6335622464242133
A_boundary_relabeling,4968,-7.562952342816032e-5,0.7654270238240102
A_boundary_relabeling,4969,-0.0031972446009927748,0.6695868777113698
A_boundary_relabeling,4970,8.057868306148131e-4,0.7146399196222358
A_boundary_relabeling,4971,-0.0023158282469498007,0.6187997735095955
A_boundary_relabeling,4972,0.0028322248761212324,0.7386964312899841
A_boundary_relabeling,4973,-2.893902014433817e-4,0.6428562851773437
A_boundary_relabeling,4974,0.003713641230164205,0.6879093270882098
A_boundary_relabeling,4975,5.920261525995918e-4,0.5920691809755694
A_boundary_relabeling,4976,-0.0055406650486563526,0.7967764468307273
A_boundary_relabeling,4977,-0.008662280126220966,0.700936300718087
A_boundary_relabeling,4978,-0.004659248694613379,0.745989342628953
A_boundary_relabeling,4979,-0.007780863772177994,0.6501491965163126
A_boundary_relabeling,4980,-0.0026328106491069598,0.7700458542967012
A_boundary_relabeling,4981,-0.005754425726671573,0.674205708184061
A_boundary_relabeling,4982,-0.001751394295063986,0.719258750094927
A_boundary_relabeling,4983,-0.0048730093726286,0.6234186039822867
A_boundary_relabeling,4984,6.725778743149968e-5,0.7552833813820834
A_boundary_relabeling,4985,-0.0030543572901331147,0.659443235269443
A_boundary_relabeling,4986,9.48674141474473e-4,0.7044962771803092
A_boundary_relabeling,4987,-0.0021729409360901407,0.6086561310676688
A_boundary_relabeling,4988,0.0029751121869808924,0.7285527888480574
A_boundary_relabeling,4989,-1.465028905837217e-4,0.632712642735417
A_boundary_relabeling,4990,0.003856528541023865,0.6777656846462831
A_boundary_relabeling,4991,7.349134634592518e-4,0.5819255385336427
A_boundary_relabeling,4992,-8.08674227576263e-4,0.865844810309867
A_boundary_relabeling,4993,-0.003930289305140876,0.7700046641972268
A_boundary_relabeling,4994,7.274212646671059e-5,0.8150577061080928
A_boundary_relabeling,4995,-0.0030488729510979038,0.7192175599954524
A_boundary_relabeling,4996,0.0020991801719731297,0.8391142177758412
A_boundary_relabeling,4997,-0.0010224349055914842,0.7432740716632008
A_boundary_relabeling,4998,0.0029805965260161034,0.7883271135740667
A_boundary_relabeling,4999,-1.410185515485108e-4,0.6924869674614264
A_boundary_relabeling,5000,0.00479924860851159,0.8243517448612232
A_boundary_relabeling,5001,0.0016776335309469754,0.7285115987485828
A_boundary_relabeling,5002,0.005680664962554563,0.7735646406594489
A_boundary_relabeling,5003,0.0025590498849899484,0.6777244945468085
A_boundary_relabeling,5004,0.007707103008060982,0.7976211523271972
A_boundary_relabeling,5005,0.004585487930496369,0.7017810062145569
A_boundary_relabeling,5006,0.008588519362103956,0.7468340481254229
A_boundary_relabeling,5007,0.0054669042845393425,0.6509939020127825
A_boundary_relabeling,5008,-6.657869167166029e-4,0.8557011678679404
A_boundary_relabeling,5009,-0.0037874019942812165,0.7598610217553001
A_boundary_relabeling,5010,2.156294373263706e-4,0.8049140636661661
A_boundary_relabeling,5011,-0.0029059856402382437,0.7090739175535257
A_boundary_relabeling,5012,0.0022420674828327906,0.8289705753339145
A_boundary_relabeling,5013,-8.795475947318242e-4,0.7331304292212741
A_boundary_relabeling,5014,0.0031234838368757634,0.77818347113214
A_boundary_relabeling,5015,1.8687593111493123e-6,0.6823433250194997
A_boundary_relabeling,5016,0.00494213591937125,0.8142081024192965
A_boundary_relabeling,5017,0.0018205208418066352,0.7183679563066562
A_boundary_relabeling,5018,0.005823552273414223,0.7634209982175222
A_boundary_relabeling,5019,0.0027019371958496093,0.6675808521048818
A_boundary_relabeling,5020,0.007849990318920643,0.7874775098852704
A_boundary_relabeling,5021,0.004728375241356029,0.6916373637726301
A_boundary_relabeling,5022,0.008731406672963616,0.7366904056834962
A_boundary_relabeling,5023,0.005609791595399002,0.6408502595708557
A_boundary_relabeling,5024,-0.0034952432015715176,0.8540584654031868
A_boundary_relabeling,5025,-0.006616858279136131,0.7582183192905463
A_boundary_relabeling,5026,-0.0026138268475285444,0.8032713612014124
A_boundary_relabeling,5027,-0.0057354419250931574,0.707431215088772
A_boundary_relabeling,5028,-5.873888020221252e-4,0.8273278728691607
A_boundary_relabeling,5029,-0.003709003879586739,0.7314877267565203
A_boundary_relabeling,5030,2.940275520208483e-4,0.7765407686673863
A_boundary_relabeling,5031,-0.0028275875255437655,0.680700622554746
A_boundary_relabeling,5032,0.002112679634516334,0.8125653999545428
A_boundary_relabeling,5033,-0.0010089354430482791,0.7167252538419024
A_boundary_relabeling,5034,0.0029940959885593073,0.7617782957527685
A_boundary_relabeling,5035,-1.2751908900530642e-4,0.6659381496401281
A_boundary_relabeling,5036,0.005020534034065728,0.7858348074205168
A_boundary_relabeling,5037,0.0018989189565011128,0.6899946613078765
A_boundary_relabeling,5038,0.0059019503881087,0.7350477032187424
A_boundary_relabeling,5039,0.0027803353105440866,0.639207557106102
A_boundary_relabeling,5040,-0.0033523558907118576,0.84391482296126
A_boundary_relabeling,5041,-0.006473970968276471,0.7480746768486196
A_boundary_relabeling,5042,-0.002470939536668885,0.7931277187594857
A_boundary_relabeling,5043,-0.005592554614233497,0.6972875726468454
A_boundary_relabeling,5044,-4.445014911624648e-4,0.817184230427234
A_boundary_relabeling,5045,-0.003566116568727079,0.7213440843145936
A_boundary_relabeling,5046,4.369148628805083e-4,0.7663971262254596
A_boundary_relabeling,5047,-0.0026847002146841055,0.6705569801128193
A_boundary_relabeling,5048,0.0022555669453759946,0.8024217575126161
A_boundary_relabeling,5049,-8.660481321886192e-4,0.7065816113999758
A_boundary_relabeling,5050,0.0031369832994189674,0.7516346533108418
A_boundary_relabeling,5051,1.5368221854354043e-5,0.6557945071982013
A_boundary_relabeling,5052,0.005163421344925388,0.7756911649785901
A_boundary_relabeling,5053,0.002041806267360773,0.6798510188659497
A_boundary_relabeling,5054,0.006044837698968361,0.7249040607768157
A_boundary_relabeling,5055,0.0029232226214037467,0.6290639146641754
A_boundary_relabeling,5056,-0.0022427505593469056,0.801525216028148
A_boundary_relabeling,5057,-0.005364365636911518,0.7056850699155076
A_boundary_relabeling,5058,-0.0013613342053039323,0.7507381118263736
A_boundary_relabeling,5059,-0.004482949282868546,0.6548979657137333
A_boundary_relabeling,5060,6.651038402024868e-4,0.7747946234941219
A_boundary_relabeling,5061,-0.002456511237362127,0.6789544773814815
A_boundary_relabeling,5062,0.0015465201942454602,0.7240075192923476
A_boundary_relabeling,5063,-0.0015750948833191533,0.6281673731797072
A_boundary_relabeling,5064,0.0033651722767409466,0.7600321505795041
A_boundary_relabeling,5065,2.435571991763326e-4,0.6641920044668637
A_boundary_relabeling,5066,0.00424658863078392,0.7092450463777297
A_boundary_relabeling,5067,0.0011249735532193057,0.6134049002650893
A_boundary_relabeling,5068,0.00627302667629034,0.733301558045478
A_boundary_relabeling,5069,0.003151411598725725,0.6374614119328377
A_boundary_relabeling,5070,0.007154443030333313,0.6825144538437036
A_boundary_relabeling,5071,0.004032827952768699,0.5866743077310632
A_boundary_relabeling,5072,-0.0020998632484872455,0.7913815735862212
A_boundary_relabeling,5073,-0.005221478326051858,0.6955414274735809
A_boundary_relabeling,5074,-0.0012184468944442723,0.740594469384447
A_boundary_relabeling,5075,-0.004340061972008886,0.6447543232718066
A_boundary_relabeling,5076,8.079911510621473e-4,0.7646509810521952
A_boundary_relabeling,5077,-0.002313623926502467,0.6688108349395548
A_boundary_relabeling,5078,0.0016894075051051205,0.7138638768504209
A_boundary_relabeling,5079,-0.0014322075724594932,0.6180237307377805
A_boundary_relabeling,5080,0.0035080595876006066,0.7498885081375773
A_boundary_relabeling,5081,3.864445100359926e-4,0.654048362024937
A_boundary_relabeling,5082,0.00438947594164358,0.699101403935803
A_boundary_relabeling,5083,0.0012678608640789661,0.6032612578231628
A_boundary_relabeling,5084,0.006415913987149999,0.7231579156035514
A_boundary_relabeling,5085,0.003294298909585385,0.627317769490911
A_boundary_relabeling,5086,0.0072973303411929735,0.6723708114017769
A_boundary_relabeling,5087,0.00417571526362836,0.5765306652891367
A_boundary_relabeling,5088,-0.00492931953334216,0.7897388711214675
A_boundary_relabeling,5089,-0.008050934610906774,0.6938987250088272
A_boundary_relabeling,5090,-0.004047903179299189,0.7389517669196931
A_boundary_relabeling,5091,-0.007169518256863801,0.6431116208070528
A_boundary_relabeling,5092,-0.002021465133792768,0.7630082785874416
A_boundary_relabeling,5093,-0.005143080211357381,0.6671681324748011
A_boundary_relabeling,5094,-0.0011400487797497943,0.7122211743856671
A_boundary_relabeling,5095,-0.004261663857314408,0.6163810282730268
A_boundary_relabeling,5096,6.786033027456915e-4,0.7482458056728236
A_boundary_relabeling,5097,-0.0024430117748189223,0.6524056595601833
A_boundary_relabeling,5098,0.0015600196567886646,0.6974587014710493
A_boundary_relabeling,5099,-0.0015615954207759493,0.6016185553584089
A_boundary_relabeling,5100,0.003586457702295084,0.7215152131387975
A_boundary_relabeling,5101,4.648426247304703e-4,0.6256750670261572
A_boundary_relabeling,5102,0.004467874056338058,0.6707281089370233
A_boundary_relabeling,5103,0.0013462589787734435,0.5748879628243828
A_boundary_relabeling,5104,-0.0047864322224825,0.7795952286795408
A_boundary_relabeling,5105,-0.007908047300047114,0.6837550825669005
A_boundary_relabeling,5106,-0.003905015868439528,0.7288081244777664
A_boundary_relabeling,5107,-0.007026630946004141,0.6329679783651261
A_boundary_relabeling,5108,-0.0018785778229331073,0.7528646361455148
A_boundary_relabeling,5109,-0.00500019290049772,0.6570244900328744
A_boundary_relabeling,5110,-9.97161468890134e-4,0.7020775319437405
A_boundary_relabeling,5111,-0.004118776546454749,0.6062373858311001
A_boundary_relabeling,5112,8.214906136053516e-4,0.7381021632308968
A_boundary_relabeling,5113,-0.0023001244639592622,0.6422620171182565
A_boundary_relabeling,5114,0.0017029069676483249,0.6873150590291226
A_boundary_relabeling,5115,-0.0014187081099162882,0.5914749129164822
A_boundary_relabeling,5116,0.003729345013154744,0.7113715706968708
A_boundary_relabeling,5117,6.077299355901303e-4,0.6155314245842305
A_boundary_relabeling,5118,0.004610761367197717,0.6605844664950965
A_boundary_relabeling,5119,0.0014891462896331035,0.5647443203824561
A_boundary_relabeling,5120,-0.0013544303892152447,0.9267712403475461
A_boundary_relabeling,5121,-0.0044760454667798575,0.8309310942349059
A_boundary_relabeling,5122,-4.7301403517227157e-4,0.8759841361457719
A_boundary_relabeling,5123,-0.003594629112736885,0.7801439900331314
A_boundary_relabeling,5124,0.0015534240103341472,0.9000406478135202
A_boundary_relabeling,5125,-0.0015681910672304658,0.8042005017008799
A_boundary_relabeling,5126,0.002434840364377121,0.8492535436117458
A_boundary_relabeling,5127,-6.867747131874928e-4,0.7534133974991054
A_boundary_relabeling,5128,0.004253492446872609,0.8852781748989023
A_boundary_relabeling,5129,0.0011318773693079934,0.7894380287862619
A_boundary_relabeling,5130,0.00513490880091558,0.8344910706971279
A_boundary_relabeling,5131,0.002013293723350966,0.7386509245844876
A_boundary_relabeling,5132,0.007161346846422001,0.8585475823648763
A_boundary_relabeling,5133,0.004039731768857387,0.7627074362522358
A_boundary_relabeling,5134,0.008042763200464972,0.8077604781631019
A_boundary_relabeling,5135,0.004921148122900359,0.7119203320504616
A_boundary_relabeling,5136,-0.0012115430783555846,0.9166275979056195
A_boundary_relabeling,5137,-0.004333158155920198,0.8207874517929792
A_boundary_relabeling,5138,-3.301267243126116e-4,0.8658404937038452
A_boundary_relabeling,5139,-0.003451741801877225,0.7700003475912047
A_boundary_relabeling,5140,0.0016963113211938077,0.8898970053715936
A_boundary_relabeling,5141,-0.001425303756370806,0.7940568592589531
A_boundary_relabeling,5142,0.002577727675236781,0.8391099011698191
A_boundary_relabeling,5143,-5.438874023278329e-4,0.7432697550571787
A_boundary_relabeling,5144,0.004396379757732267,0.8751345324569756
A_boundary_relabeling,5145,0.0012747646801676534,0.7792943863443352
A_boundary_relabeling,5146,0.0052777961117752405,0.8243474282552012
A_boundary_relabeling,5147,0.002156181034210627,0.7285072821425609
A_boundary_relabeling,5148,0.0073042341572816605,0.8484039399229495
A_boundary_relabeling,5149,0.0041826190797170475,0.7525637938103091
A_boundary_relabeling,5150,0.008185650511324633,0.7976168357211753
A_boundary_relabeling,5151,0.00506403543376002,0.7017766896085348
A_boundary_relabeling,5152,-0.0040409993632105,0.9149848954408658
A_boundary_relabeling,5153,-0.007162614440775113,0.8191447493282253
A_boundary_relabeling,5154,-0.003159583009167526,0.8641977912390915
A_boundary_relabeling,5155,-0.00628119808673214,0.7683576451264511
A_boundary_relabeling,5156,-0.0011331449636611075,0.8882543029068397
A_boundary_relabeling,5157,-0.0042547600412257205,0.7924141567941994
A_boundary_relabeling,5158,-2.517286096181339e-4,0.8374671987050654
A_boundary_relabeling,5159,-0.0033733436871827478,0.741627052592425
A_boundary_relabeling,5160,0.0015669234728773523,0.8734918299922219
A_boundary_relabeling,5161,-0.0015546916046872618,0.7776516838795815
A_boundary_relabeling,5162,0.002448339826920326,0.8227047257904475
A_boundary_relabeling,5163,-6.732752506442884e-4,0.726864579677807
A_boundary_relabeling,5164,0.0044747778724267455,0.8467612374581959
A_boundary_relabeling,5165,0.001353162794862131,0.7509210913455555
A_boundary_relabeling,5166,0.005356194226469718,0.7959741332564214
A_boundary_relabeling,5167,0.0022345791489051044,0.7001339871437812
A_boundary_relabeling,5168,-0.00389811205235084,0.904841252998939
A_boundary_relabeling,5169,-0.007019727129915453,0.8090011068862987
A_boundary_relabeling,5170,-0.003016695698307866,0.8540541487971648
A_boundary_relabeling,5171,-0.00613831077587248,0.7582140026845243
A_boundary_relabeling,5172,-9.902576528014468e-4,0.878110660464913
A_boundary_relabeling,5173,-0.004111872730366061,0.7822705143522727
A_boundary_relabeling,5174,-1.0884129875847377e-4,0.8273235562631387
A_boundary_relabeling,5175,-0.0032304563763230877,0.7314834101504983
A_boundary_relabeling,5176,0.0017098107837370123,0.8633481875502952
A_boundary_relabeling,5177,-0.0014118042938276014,0.7675080414376548
A_boundary_relabeling,5178,0.002591227137779986,0.8125610833485207
A_boundary_relabeling,5179,-5.303879397846279e-4,0.7167209372358804
A_boundary_relabeling,5180,0.004617665183286406,0.8366175950162692
A_boundary_relabeling,5181,0.001496050105721791,0.7407774489036287
A_boundary_relabeling,5182,0.0054990815373293775,0.7858304908144947
A_boundary_relabeling,5183,0.002377466459764764,0.6899903447018545
A_boundary_relabeling,5184,-0.002788506720985888,0.862451646065827
A_boundary_relabeling,5185,-0.005910121798550501,0.7666114999531867
A_boundary_relabeling,5186,-0.001907090366942914,0.8116645418640527
A_boundary_relabeling,5187,-0.0050287054445075285,0.7158243957514123
